Date,stress_1d,stress_5d
2022-04-11,0.6201660203273771,0.991241120232503
2022-04-12,0.4522011637533893,0.3473564141404281
2022-04-13,0.27058391617448946,0.14347731918338158
2022-04-14,0.2718472884181172,0.18290686023332456
2022-04-18,0.04977826711479086,0.19512914237207937
2022-04-19,0.30495853673893153,0.06478521766099234
2022-04-20,0.34914777196717744,0.6474694897887451
2022-04-21,0.6213310358271429,0.5788806480069352
2022-04-22,1.032170657008881,1.622857083218932
2022-04-25,1.0004998556029645,0.8819440743677732
2022-04-26,2.2334277275670176,1.7879920691835143
2022-04-27,1.566346133842343,1.5698774632741423
2022-04-28,0.9600891799615715,1.3900259825384456
2022-04-29,3.044199066129028,1.7143689766227261
2022-05-02,1.295655634077051,1.4770641046757294
2022-05-03,1.057462483020723,1.381600305551937
2022-05-04,0.5749897922076506,1.4319620113421467
2022-05-05,3.422830880029432,2.6208864037324635
2022-05-06,1.9547501261388849,1.8723056298582859
2022-05-09,3.2524503717252022,4.337827612069215
2022-05-10,2.03285264538105,3.167190698902026
2022-05-11,2.121136778192892,1.9599941651048947
2022-05-12,1.9481246377699597,2.139491475046147
2022-05-13,1.7145547580015779,1.7539236837754293
2022-05-16,1.8730856444178334,1.3112947785973235
2022-05-17,0.9361791015284295,1.0939282499002154
2022-05-18,3.427200063274838,2.220017528571419
2022-05-19,2.3076124863818315,1.987072190580903
2022-05-20,2.115544943586264,1.8947559106655771
2022-05-23,1.9068136482786806,1.5914411459081415
2022-05-24,2.1828614506284807,1.9173411038633805
2022-05-25,1.6253316819512131,1.5447530240205372
2022-05-26,1.4975187730062283,1.1580079655022226
2022-05-27,1.0068038793575094,1.1029884498037765
2022-05-31,1.3656067825993095,1.1448294371595857
2022-06-01,1.380658484602634,1.1926677514341357
2022-06-02,0.6560827806692683,1.2427572442312271
2022-06-03,0.8125474953637526,1.4494790060865403
2022-06-06,0.7082945154918642,1.3312170748546597
2022-06-07,0.524971452256567,0.19145495088446982
2022-06-08,0.8778081623963636,0.7890905523690386
2022-06-09,1.1236197294726222,1.4203823428690179
2022-06-10,1.6447063938218784,1.623359362310775
2022-06-13,4.48444742919125,3.632130456851013
2022-06-14,2.042486306522112,2.4660659894855357
2022-06-15,2.4996000772724742,2.6480917856542465
2022-06-16,2.650485311158069,2.7631244863669724
2022-06-17,2.6892552296096244,2.444314788610127
2022-06-21,1.323699920074789,2.7768907709494624
2022-06-22,2.3810538525521454,2.113638796990073
2022-06-23,2.140965767649286,2.5751842161057485
2022-06-24,1.0772465526887187,1.9406241155575001
2022-06-27,1.3198727923678018,1.5791862084542834
2022-06-28,1.599162376548531,2.6538031698132123
2022-06-29,1.7521238838055686,1.8892087272209772
2022-06-30,2.325902917038736,2.576321905173773
2022-07-01,1.3187802035827345,0.8627633003182055
2022-07-05,1.6713044736588054,1.6086752097304684
2022-07-06,1.3315521407219677,1.1571973366887658
2022-07-07,0.7037140591678475,1.6843371145023
2022-07-08,0.5769751285424162,0.8298494463414795
2022-07-11,1.2276456754057785,1.0685875701306313
2022-07-12,1.4777625743390534,1.252258808031609
2022-07-13,0.8089361390660355,1.1620919230931352
2022-07-14,0.9685176510944328,0.7953094026564057
2022-07-15,0.45308002768389094,0.37456305466264883
2022-07-18,0.6347463096840366,1.1255350672454398
2022-07-19,0.009003166153332201,0.661986233277006
2022-07-20,0.3584082834323932,0.19893666325414455
2022-07-21,0.6648681258063308,0.15429323673495368
2022-07-22,0.9086521658150261,0.4241216093899124
2022-07-25,0.45447910862655977,0.39464293753734914
2022-07-26,1.0271711081910093,1.1201976048573552
2022-07-27,0.1274400584685352,0.15312620542876143
2022-07-28,0.32728494398352304,0.18619685011195503
2022-07-29,-0.013917865816882981,0.2951163515705572
2022-08-01,0.4625112502180913,0.07019100778861692
2022-08-02,1.5381121762929035,0.48872096261468134
2022-08-03,0.8354246726695504,0.01842018280941963
2022-08-04,0.4384149370662265,0.059470365819394945
2022-08-05,1.2326319645624046,0.06975822909252938
2022-08-08,0.4449326891990802,0.5246378848753164
2022-08-09,0.42652414408750006,0.5031589596951971
2022-08-10,-0.03477757512438727,0.10670842780839693
2022-08-11,0.10264512083064666,0.09564103361199101
2022-08-12,-0.042584342297417976,0.20768621760333142
2022-08-15,0.30434158528422023,0.06530898305562137
2022-08-16,0.11125075228112132,0.057931561615456914
2022-08-17,-0.020611329836537916,0.1402205222360818
2022-08-18,0.062254900789252186,0.01352140349205829
2022-08-19,0.14388897854983074,0.5675463531992962
2022-08-22,0.46684843719316094,0.848423116380106
2022-08-23,0.2757784926722396,0.6761573863843194
2022-08-24,0.12236317997561619,0.4434143105041512
2022-08-25,-0.028591888562549312,0.29306390271072746
2022-08-26,1.0628204490767774,0.8375016159206148
2022-08-29,0.6767190480095169,0.8001442610573363
2022-08-30,0.9145974216584061,0.7818529311225274
2022-08-31,0.5800097535357182,0.8408199155998648
2022-09-01,0.9696423206036265,0.7122369426031656
2022-09-02,0.5530762378251144,0.528886612972295
2022-09-06,1.1131104480937453,1.0274426183036796
2022-09-07,1.2017959563132938,0.9211094791849368
2022-09-08,0.5897117287737189,0.5459189031029765
2022-09-09,0.3077301934360555,-0.010403717810256462
2022-09-12,0.22687119290756877,0.2977024960933948
2022-09-13,2.371166998412039,1.2900502291514084
2022-09-14,0.8873698574825587,0.6565766610349038
2022-09-15,1.0624124166126694,1.0690255628972936
2022-09-16,1.1508989507356544,0.7095752987414942
2022-09-19,0.7843944877656509,0.635514569348305
2022-09-20,1.0431866140239985,1.2557093168169267
2022-09-21,1.2132622071879604,1.3161511641343995
2022-09-22,2.006695302806424,1.2182325144193193
2022-09-23,1.1576492127661306,1.9547760725000505
2022-09-26,2.8314701837099987,1.8644666230558138
2022-09-27,1.742002911680231,1.9873074695901762
2022-09-28,1.418371457125607,1.6129898328166976
2022-09-29,2.020292951939961,1.2665783573361276
2022-09-30,1.9274546666914882,1.360326505146046
2022-10-03,1.3812369026354436,1.745417539970903
2022-10-04,1.20061628131063,2.301837841139275
2022-10-05,1.7521914079613994,1.7963470535737749
2022-10-06,2.0696071276843577,1.9011141382401782
2022-10-07,2.1432611495585627,1.7294650909486817
2022-10-10,2.0739113692256064,1.5467531525958167
2022-10-11,2.6514308804657407,1.7208810306196247
2022-10-12,2.1487211775797608,1.9117548144606307
2022-10-13,0.9240868650266483,1.7933830112896472
2022-10-14,1.9842856526789598,1.8878248452141126
2022-10-17,1.568352599831287,1.5907007531152058
2022-10-18,1.7901612116422363,1.4494436037675833
2022-10-19,1.9723283984583877,2.063640186525248
2022-10-20,1.795029790380585,2.501008719104755
2022-10-21,1.311480820627799,1.6202306988577146
2022-10-24,1.6218252154814512,1.9846854942436565
2022-10-25,2.215566268351604,1.2700028226543862
2022-10-26,1.4940209023704725,1.4411590447854092
2022-10-27,1.4591174212366476,1.502225724879923
2022-10-28,0.8036374478596559,1.1129556872295412
2022-10-31,0.9522593027527989,1.3222929091581854
2022-11-01,0.7271807358277619,0.8413040274355793
2022-11-02,1.073645669105128,1.3529346221141973
2022-11-03,0.8518517447986412,1.2067754962407666
2022-11-04,0.835285723655012,0.7989029493126745
2022-11-07,0.5118852909532162,0.591693099255581
2022-11-08,0.7575542722713623,0.8175774817747975
2022-11-09,1.0452463925669044,1.0668036287043772
2022-11-10,1.9136912042264167,3.121092988659106
2022-11-11,1.017498825199652,0.5964087463580267
2022-11-14,1.2337626307896548,1.4580088935247653
2022-11-15,1.0066188737783917,2.1343193614088323
2022-11-16,1.4604833985124381,1.0530624021090689
2022-11-17,0.7983980491756613,1.172390958850197
2022-11-18,0.5722620360878127,0.978077460720761
2022-11-21,0.6926433318479596,1.0026737762897577
2022-11-22,0.29391095523689253,0.8949669149274219
2022-11-23,0.3679728434800668,0.907765180707142
2022-11-25,0.5384780320354118,0.6677735285993874
2022-11-28,0.6391692548495538,0.7897046007071106
2022-11-29,0.34189762901234744,0.610766167468048
2022-11-30,0.5472938052149013,0.7268351261961256
2022-12-01,0.3941867471216199,0.2441256628893332
2022-12-02,0.33770515635204906,0.08052817831019901
2022-12-05,0.8296141083574448,0.7334125137594804
2022-12-06,0.8319982047059604,0.8535517473707283
2022-12-07,0.704850783927755,1.0029108928527948
2022-12-08,0.43564695956508964,0.45651849047176574
2022-12-09,0.5408707872381285,0.6578494880224367
2022-12-12,0.31361994264477977,0.8192054442868931
2022-12-13,0.05095395796353385,0.5201277922001917
2022-12-14,0.2118369911077719,0.15011616945291556
2022-12-15,0.47293682625204986,0.32035227870737004
2022-12-16,0.49222183230847455,0.24438362558557775
2022-12-19,0.23594722250625022,0.18088300116355377
2022-12-20,0.2982455313753589,0.18687506618338673
2022-12-21,0.29231360369914167,0.1414420895769323
2022-12-22,0.3217744991398683,0.21956477549593803
2022-12-23,0.2739079938045159,0.12793938805547958
2022-12-27,0.32697323530957617,0.6613332628213332
2022-12-28,0.32054303016579144,0.20318978419395997
2022-12-29,-0.00738602103943575,0.16734080692246775
2022-12-30,0.0016745855656078352,0.06616005626777595
2023-01-03,0.5916856101119395,0.8053203242704546
2023-01-04,0.05313652478902645,0.5144686476081335
2023-01-05,0.22170337980094645,0.25066586366600074
2023-01-06,0.137221866760598,0.1690758289632986
2023-01-09,0.3090988242139566,0.14878913906035968
2023-01-10,-0.053652575929849525,0.03956885323601074
2023-01-11,0.021382386461173634,0.013640323506971464
2023-01-12,0.05488065095631609,0.07856251505914578
2023-01-13,-0.032735859870064374,-0.25874554682643824
2023-01-17,0.05143653207580695,0.08494014673574242
2023-01-18,0.6561397036115245,0.2557046830318964
2023-01-19,0.2963489562988425,0.24977611123531338
2023-01-20,0.07072661365928168,0.0019922980138267097
2023-01-23,-0.070435611330693,0.10546652723487357
2023-01-24,0.26161320693587065,0.22801371199569148
2023-01-25,0.38742650776511545,0.5016487633108166
2023-01-26,-0.03123433388364722,0.013077449372589136
2023-01-27,-0.027911034793075624,-0.22610143428095586
2023-01-30,0.3678032173453468,0.20983133676748508
2023-01-31,0.09088119053846021,0.13353030014165754
2023-02-01,0.19103632353452832,-0.037827719934488684
2023-02-02,-0.06445449504487176,0.18863977202954207
2023-02-03,0.11995793799234229,0.011784812827089867
2023-02-06,0.23389082948370493,0.18808395051375545
2023-02-07,0.02320840551800368,0.02371490115254421
2023-02-08,0.23284617020174658,0.3067271942552992
2023-02-09,0.36495825474410903,0.18032826474386507
2023-02-10,0.16378354693961839,0.49603390536189546
2023-02-13,0.2667026877191351,0.16734080692246775
2023-02-14,-0.1513436348008964,0.09123751278466109
2023-02-15,-0.010837881728269874,-0.29848496832624327
2023-02-16,0.12199618136597479,0.17658424877508952
2023-02-17,0.3846223375969268,0.0834840073431345
2023-02-21,0.4340833969543434,0.3108250228978647
2023-02-22,0.09302933074587193,-0.0015523310119887456
2023-02-23,0.014357761825521379,0.07321799192084086
2023-02-24,-0.0018514196346581645,0.17914437126929902
2023-02-27,-0.049256709049280985,0.08014259521075301
2023-02-28,0.09393579351541557,0.08263805401583098
2023-03-01,0.08875096812640557,0.11121317711414937
2023-03-02,0.12120023852019225,0.279027956782459
2023-03-03,-0.23269399763382964,0.08180684440545433
2023-03-06,0.13818735841816185,0.34639104356010736
2023-03-07,0.186622497446104,0.662308867238729
2023-03-08,0.15224570892599612,0.43752976541316796
2023-03-09,0.750107769313335,0.5356494551894497
2023-03-10,0.952468348755305,0.9143346338644912
2023-03-13,1.64468255686797,1.3105250795394898
2023-03-14,0.9254305955764551,0.49355679882179665
2023-03-15,2.9175141266888382,1.1263868101182597
2023-03-16,0.49913333080515876,0.20569070929724978
2023-03-17,2.0426998948126975,0.7595120155705506
2023-03-20,0.9003059687012426,0.39533092579278395
2023-03-21,0.474279563961419,0.14146215590172814
2023-03-22,1.1563236891114876,0.26341338915773516
2023-03-23,0.6222788834834174,0.30035048578202667
2023-03-24,0.9139029258501297,0.2881519142825952
2023-03-27,1.282487222386506,0.49284933759444816
2023-03-28,0.43058306426662935,0.5599139833798052
2023-03-29,-0.12600196187309118,0.5142710482979748
2023-03-30,-0.15680092668310777,0.19105414476239652
2023-03-31,-0.13210023449373975,0.2511666546990064
2023-04-03,-0.010638125248053095,0.3261619269271341
2023-04-04,0.287549644766725,0.40911339759234827
2023-04-05,0.27223280509944725,0.6240107718903716
2023-04-06,-0.026296431105564858,0.04366522494773537
2023-04-10,-0.16864107918593849,0.05066900091423852
2023-04-11,-0.19685197658305492,0.3574143255782915
2023-04-12,-0.11376944073671802,0.4727274040373846
2023-04-13,-0.3120543794686241,-0.18730145124824632
2023-04-14,-0.41225296997003325,-0.516983852469647
2023-04-17,-0.5293259845460343,-0.5665085666488626
2023-04-18,-0.5453423149507072,-0.5256715320783858
2023-04-19,-0.572341656385931,-0.4496322337613822
2023-04-20,-0.509146441179134,-0.642307374494953
2023-04-21,-0.7153056577899648,-0.7797073223510779
2023-04-24,-0.9010040921088758,-0.48514376726920216
2023-04-25,0.3459474972336473,0.40279164548448215
2023-04-26,0.4634527588833361,0.40501607897295616
2023-04-27,-0.506673230259558,-0.32997887852097335
2023-04-28,-0.6475523865148726,-0.4526527361069356
2023-05-01,-0.04882487068694527,-0.26582088725534236
2023-05-02,1.4276874326195272,0.028888919573681716
2023-05-03,0.5073729033965557,-0.06334263212996975
2023-05-04,0.5297012935648259,0.21471592965248756
2023-05-05,-0.08521459824080435,0.10869815238604556
2023-05-08,-0.4731430123837128,0.09303354896147026
2023-05-09,-0.1996242043833739,0.3466169587446653
2023-05-10,-0.4926438632050388,0.2656551642620372
2023-05-11,-0.4400526019795053,-0.04795617104851174
2023-05-12,-0.5291447403593296,-0.5001911256295063
2023-05-15,-0.730415097095894,-0.2539567985954639
2023-05-16,-0.08106892405890075,0.002695840932635326
2023-05-17,-0.6383581853633076,-0.38023158726116973
2023-05-18,-0.739631177694282,-0.23056948120002735
2023-05-19,-0.5796554363551969,0.18161404884491592
2023-05-22,-0.27490703193788596,0.5044842378244259
2023-05-23,-0.10603891266844406,0.34019237819848647
2023-05-24,-0.09598339513742392,0.41764981138991814
2023-05-25,0.10907944627635806,0.08526949823452439
2023-05-26,-0.3231971828787277,-0.0725694618914696
2023-05-30,-0.06639146075024041,-0.031775699914386675
2023-05-31,0.0937371244858245,0.17843432207525706
2023-06-01,-0.9180039907452946,-0.0689711488027577
2023-06-02,-0.6813345329732604,-0.35330489546106914
2023-06-05,-0.697492127526727,-0.6695868205351305
2023-06-06,-1.1160105934840892,-0.8627443530341163
2023-06-07,-0.9122563873968971,-0.597807945709489
2023-06-08,-1.0284552940690022,-0.7653051329824089
2023-06-09,-0.9403932352254328,-1.087446611765918
2023-06-12,-0.8197542025982691,-0.6900946249696915
2023-06-13,-0.8748755920798704,-0.7953240404248794
2023-06-14,-1.036573281818375,-0.9975626720277763
2023-06-15,-1.008167372462267,-0.8134554883553777
2023-06-16,-0.8222961535720112,-0.9876490293981187
2023-06-20,-0.9126310573918014,-0.7647315696273342
2023-06-21,-0.9215856904354112,-0.7962762629781918
2023-06-22,-0.9634600026417873,-0.9855989682012628
2023-06-23,-0.8865182448113434,-1.155905796665971
2023-06-26,-0.8435260723552394,-0.8956088300627807
2023-06-27,-1.1846584833522322,-0.9570486150049008
2023-06-28,-1.1742630733790071,-0.9283305620529165
2023-06-29,-1.0854217461810927,-0.8302937379766003
2023-06-30,-1.2897763051325999,-0.7398318444362775
2023-07-03,-1.177324732274227,-0.9263869089812493
2023-07-05,-0.8985678852938331,-0.7455333992417118
2023-07-06,-0.32176643265535126,0.2507101814805366
2023-07-07,-0.6694689904642536,0.0950372238715123
2023-07-10,-0.8679116591128644,-0.1707737933960857
2023-07-11,-0.874777890926671,-0.17485405399922255
2023-07-12,-1.0209707575711744,-0.7467374643989828
2023-07-13,-1.0713874590732944,-1.018275196817129
2023-07-14,-0.9453075187505199,-1.0423991138289779
2023-07-17,-1.1486441926396906,-1.0312004384144091
2023-07-18,-1.2701209949462564,-0.9094056771082579
2023-07-19,-1.1169330134841433,-1.076956558110328
2023-07-20,-0.8144837018591496,-0.47932682369265595
2023-07-21,-1.052986681271469,-1.1134434656945502
2023-07-24,-1.045849905377563,-0.9583171116901309
2023-07-25,-0.9611826875357609,-0.833359082981209
2023-07-26,-1.163701069774947,-1.2339135872416678
2023-07-27,-0.6150338193117223,-0.6659071920121042
2023-07-28,-1.2409818036805897,-0.9357002499954816
2023-07-31,-0.9754623693036385,-0.9325000738882485
2023-08-01,-0.8281579832732615,-0.6717851117200891
2023-08-02,-0.48764430967434,-0.5072048339799803
2023-08-03,-0.4959667820628331,0.2405059486961177
2023-08-04,-0.5508532719623244,-0.6099106258792091
2023-08-07,-0.6584679242503492,-0.6014737964528345
2023-08-08,-0.5977914297700084,-0.6167918265777543
2023-08-09,-0.4244300695534351,-0.49749614082089727
2023-08-10,-0.7361035421025189,-0.6445041954814471
2023-08-11,-0.6294277365773784,-0.6019700469559458
2023-08-14,-0.744601032415824,-0.731067076819275
2023-08-15,-0.45636757422716057,-0.36291722864133263
2023-08-16,-0.43512773957078565,-0.6245292134258057
2023-08-17,-0.23287940067240018,-0.5108522577024059
2023-08-18,-0.31980547325492226,-0.6580230407733011
2023-08-21,-0.4023421240124216,-0.14211597903334908
2023-08-22,-0.5045852463422236,-0.13612948008203565
2023-08-23,-0.6996529652023344,-0.5672800065445308
2023-08-24,-0.09480339143491746,-0.41367557848115877
2023-08-25,-0.7829093844468379,-0.5384032791604789
2023-08-28,-0.8231661999367124,-0.6012795493593273
2023-08-29,-0.7271290071102506,-0.6471306314517623
2023-08-30,-1.0346599248182742,-0.9118810688116433
2023-08-31,-1.1743884521511607,-0.9999315325785808
2023-09-01,-1.2102395079835047,-1.1116984345920333
2023-09-05,-0.7983924985834883,-0.7350835561991209
2023-09-06,-0.7657754675807116,-0.896710324112796
2023-09-07,-0.9132777087972281,-0.947727712143279
2023-09-08,-1.0978216931183318,-1.244373289576966
2023-09-11,-1.027571699212278,-0.9425990071015271
2023-09-12,-0.7890508901146367,-0.9407167939829602
2023-09-13,-1.0610844429494253,-1.2218597000485532
2023-09-14,-1.3481663287690442,-1.2001244418005699
2023-09-15,-0.9125928242760196,-1.0281677392848905
2023-09-18,-0.9367462475319873,-1.1030827221904795
2023-09-19,-0.9919978323417844,-1.1566461971189688
2023-09-20,-0.5260802265137003,-0.8125832072081726
2023-09-21,-0.14814860227090165,-0.44540168368303407
2023-09-22,-0.25921480608324093,-0.4754993146800152
2023-09-25,-0.7276094632385726,-0.4914638066498049
2023-09-26,0.21653198767484957,0.08627892601748642
2023-09-27,-0.09158373744096084,-0.3875686046009101
2023-09-28,-0.1288912151442712,-0.17510825201012414
2023-09-29,-0.15776076876744122,-0.4305649703135615
2023-10-02,0.04488419812743322,0.11125629424328817
2023-10-03,-0.03375634765330752,0.5107346964212516
2023-10-04,0.3390413049008258,0.37978787734266223
2023-10-05,0.3041237098560355,0.058242406475859175
2023-10-06,-0.27310914394544694,-0.08668770958934574
2023-10-09,0.4562851724454693,0.0023042105073892757
2023-10-10,0.28403405457098196,-0.37876777255702937
2023-10-11,-0.2901379671868155,-0.26551397550699013
2023-10-12,-0.22483016195497357,0.04895929595828353
2023-10-13,0.46790925883349216,0.12446900785453661
2023-10-16,-0.3306405128114537,-0.1128724964293832
2023-10-17,-0.09538193704252997,0.01530874016781554
2023-10-18,0.21077574056548867,0.5265721273868025
2023-10-19,0.1987321404083654,0.39839380332521657
2023-10-20,0.37610873776858406,0.4224265320660331
2023-10-23,0.34880060015298603,0.27578836491873576
2023-10-24,0.4542686878929704,2.4125131237085045
2023-10-25,0.2645767122354789,0.37239040745645396
2023-10-26,0.28374822445425363,0.4473253717515418
2023-10-27,0.3861006765967979,0.490744398820342
2023-10-30,0.17096017820756865,0.5066822508074165
2023-10-31,-0.13935286229266727,0.039971397679332124
2023-11-01,-0.46808648941820524,-0.2572035066050934
2023-11-02,-0.8502023673028508,-0.25870743085874404
2023-11-03,-0.7197933051666074,-0.30809272045234787
2023-11-06,-0.6278264680915954,-0.19305955627180496
2023-11-07,-0.5780831578802789,-0.2385823841737045
2023-11-08,-0.6034342570506068,-0.4548729532360795
2023-11-09,-0.18010361284248225,-0.21380502105124627
2023-11-10,-0.9701117753448272,-0.37968804548473917
2023-11-13,-0.7274532604592362,0.16111059537982456
2023-11-14,-0.4195444630168039,0.019494577806116527
2023-11-15,-0.25169265175719685,-0.20274555454159082
2023-11-16,-0.2887493918824225,-0.38341654093041616
2023-11-17,-0.7793542132094298,-0.5638264764421647
2023-11-20,-0.9389313013489798,-0.7100695352657902
2023-11-21,-1.0511635877564174,-0.48369555217931093
2023-11-22,-1.36578721704902,-1.1615849728961065
2023-11-24,-1.307362437895782,-1.1770466186203126
2023-11-27,-1.0648799253820813,-1.0998783589543797
2023-11-28,-1.4418203770019304,-1.080236131189992
2023-11-29,-1.3462498977737918,-1.2289250147274742
2023-11-30,-1.4975489065820287,-1.2433642097479187
2023-12-01,-1.472424196285033,-0.8849398102597617
2023-12-04,-0.9809421423414897,-1.0038835550750624
2023-12-05,-0.9870376615500178,-0.4854411443324925
2023-12-06,-0.9591377833143929,-0.47131722585695063
2023-12-07,-1.2278799115584704,-0.47352164114922346
2023-12-08,-1.369969270122634,-0.7983345389887758
2023-12-11,-1.316357324407559,-0.47332820069853343
2023-12-12,-1.3025668180490897,-1.0898547124523978
2023-12-13,-0.9461427424455819,-1.0136612835881678
2023-12-14,-1.2014891733463446,-1.0856277938707908
2023-12-15,-1.2111628542019806,-0.9938579048510967
2023-12-18,-1.0066531663609206,-1.068842650612964
2023-12-19,-1.1377364947604063,-1.0398855635292121
2023-12-20,-0.5310335061306556,-0.37512080662637415
2023-12-21,-1.2089901122140634,-0.9885871537990413
2023-12-22,-1.2792383786672823,-1.1126438528626785
2023-12-26,-1.3341540741383062,-1.046863086762733
2023-12-27,-1.0699397044320513,-0.9994336224995573
2023-12-28,-1.2667745170690883,-1.1080352760004883
2023-12-29,-1.4094356674245874,-1.3532932467756473
2024-01-02,-1.0974286659703392,-0.4510389963880426
2024-01-03,-0.9333405843099731,-0.3330914116118408
2024-01-04,-1.084527180485108,-0.7896689124970598
2024-01-05,-1.3142395918303655,-1.1626475768250621
2024-01-08,-1.1221472220117457,-0.8531322654006195
2024-01-09,-1.101542836767512,-0.9512855541693875
2024-01-10,-1.1202875960277792,-1.0773111853954873
2024-01-11,-1.0144106683302947,-0.7465212561337544
2024-01-12,-1.1643046079031591,-1.0967208888054312
2024-01-16,-1.0315415079547048,-0.8482777248179307
2024-01-17,-0.34645476647383805,-0.7577244664909136
2024-01-18,-1.018299213050253,-0.8308758107158758
2024-01-19,-1.1682017092817067,-1.0793904815752626
2024-01-22,-1.2123241771984048,-1.199871090790252
2024-01-23,-1.2659060611431692,-1.0314833480600425
2024-01-24,-1.1210116884156796,-1.22759716669422
2024-01-25,-1.1919807215899314,-1.1783428247987762
2024-01-26,-1.263073528080127,-1.4559132077066834
2024-01-29,-1.20664470597805,-1.0980719324780288
2024-01-30,-0.9029655218182381,-1.1988404051360426
2024-01-31,-0.492718851833431,-0.585184162702737
2024-02-01,-0.2930307351191242,-0.7931170240718342
2024-02-02,-0.5800336245955969,-0.8085324655706948
2024-02-05,-0.1735869737469726,-0.5734953522591365
2024-02-06,-0.6393368148066818,-0.9572955245138531
2024-02-07,-1.2205904281695215,-1.094924954967505
2024-02-08,-1.2422915351638515,-1.1442311367148166
2024-02-09,-1.1391784626274006,-1.2367122238202313
2024-02-12,-1.0678176849037453,-0.8694357936146434
2024-02-13,-0.24832938303818305,-0.23211159895785138
2024-02-14,-0.9048398487342515,-0.6359377372925558
2024-02-15,-0.9814560549011878,-0.710054691459124
2024-02-16,-0.9006774730060146,-0.723728420704998
2024-02-20,0.25713559134823055,-0.5232822452820771
2024-02-21,-0.7163509308759762,-0.638834476430959
2024-02-22,-0.8292401758200056,-0.7721544680179852
2024-02-23,-0.6767397025302746,-0.9521865070562715
2024-02-26,-0.8507362759181263,-0.6383269724809062
2024-02-27,-1.033019287162391,-0.942811580031946
2024-02-28,-0.7703759622727944,-0.919802549250945
2024-02-29,-1.5150260569425746,-1.2192325994748072
2024-03-01,-1.3929192992666515,-1.1510470148268164
2024-03-04,-0.9700651134279172,-1.0060454466561854
2024-03-05,-0.6523424530901674,-0.7477334124620646
2024-03-06,-0.850804087590383,-1.0184864219223522
2024-03-07,-0.9802394906612966,-0.8735906739768852
2024-03-08,-0.5287798894445144,-0.9055411359488073
2024-03-11,-0.7405125427741266,-0.8177505149291893
2024-03-12,-0.8726947404294192,-1.1309736468452936
2024-03-13,-0.7305481977984684,-1.1545488366219507
2024-03-14,-0.9160972683729994,-0.797398721066377
2024-03-15,-0.7755751544987076,-0.9045441915239609
2024-03-18,-1.0099025344184305,-1.0214690298327997
2024-03-19,-1.11322106245957,-1.1277246480117809
2024-03-20,-1.3381999082498843,-0.9773428248760737
2024-03-21,-1.3121082311614114,-1.1632098897513579
2024-03-22,-1.1722968069756015,-1.321652828076364
2024-03-25,-1.2576076965407372,-1.1430495537530296
